movie_id,title,phase,genre,lead_actor,director,release_date,release_year,duration_minutes,imdb_rating,popularity_score,total_box_office_usd,verdict,poster_url,country
34,Deadpool & Wolverine,5,Action,Ryan Reynolds,Shawn Levy,2024-07-26,2024,127,7.8,100.0,131635155,Hit,https://mcu-posters.example.com/34.jpg,Japan
6,The Avengers,1,Action,Robert Downey Jr.,Joss Whedon,2012-05-04,2012,143,8.04,100.0,152497588,Hit,https://mcu-posters.example.com/6.jpg,South Korea
23,Spider-Man: Far From Home,3,Action,Tom Holland,Jon Watts,2019-07-02,2019,129,7.35,86.5,97906156,Hit,https://mcu-posters.example.com/23.jpg,France
28,Doctor Strange in the Multiverse of Madness,4,Fantasy,Benedict Cumberbatch,Sam Raimi,2022-05-06,2022,126,6.6,98.6,94119229,Flop,https://mcu-posters.example.com/28.jpg,Canada
10,Guardians of the Galaxy,2,Sci-Fi,Chris Pratt,James Gunn,2014-08-01,2014,121,8.07,100.0,86580837,Hit,https://mcu-posters.example.com/10.jpg,India
20,Ant-Man and the Wasp,3,Sci-Fi,Paul Rudd,Peyton Reed,2018-07-06,2018,118,7.15,100.0,69787652,Hit,https://mcu-posters.example.com/20.jpg,South Korea
27,Spider-Man: No Way Home,4,Action,Tom Holland,Jon Watts,2021-12-17,2021,148,7.95,74.3,142721881,Hit,https://mcu-posters.example.com/27.jpg,India
7,Iron Man 3,2,Action,Robert Downey Jr.,Shane Black,2013-05-03,2013,130,7.34,100.0,151629776,Hit,https://mcu-posters.example.com/7.jpg,France
18,Black Panther,3,Action,Chadwick Boseman,Ryan Coogler,2018-02-16,2018,134,7.44,75.7,101934779,Hit,https://mcu-posters.example.com/18.jpg,France
23,Spider-Man: Far From Home,3,Action,Tom Holland,Jon Watts,2019-07-02,2019,129,6.77,87.5,99074084,Flop,https://mcu-posters.example.com/23.jpg,Germany
14,Doctor Strange,3,Fantasy,Benedict Cumberbatch,Scott Derrickson,2016-11-04,2016,115,7.52,100.0,84528957,Hit,https://mcu-posters.example.com/14.jpg,Canada
24,Black Widow,4,Action,Scarlett Johansson,Cate Shortland,2021-07-09,2021,134,6.32,100.0,39133522,Flop,https://mcu-posters.example.com/24.jpg,UK
3,Iron Man 2,1,Action,Robert Downey Jr.,Jon Favreau,2010-05-07,2010,124,6.42,82.7,51523930,Flop,https://mcu-posters.example.com/3.jpg,UK
1,Iron Man,1,Action,Robert Downey Jr.,Jon Favreau,2008-05-02,2008,126,7.41,100.0,70933965,Hit,https://mcu-posters.example.com/1.jpg,Canada
26,Eternals,4,Fantasy,Gemma Chan,Chloé Zhao,2021-11-05,2021,156,6.0,100.0,49949213,Flop,https://mcu-posters.example.com/26.jpg,Australia
14,Doctor Strange,3,Fantasy,Benedict Cumberbatch,Scott Derrickson,2016-11-04,2016,115,7.48,81.6,55230886,Hit,https://mcu-posters.example.com/14.jpg,India
9,Captain America: The Winter Soldier,2,Action,Chris Evans,Russo Brothers,2014-04-04,2014,136,7.73,89.7,64072117,Hit,https://mcu-posters.example.com/9.jpg,Canada
29,Thor: Love and Thunder,4,Fantasy,Chris Hemsworth,Taika Waititi,2022-07-08,2022,119,6.11,86.8,66000415,Flop,https://mcu-posters.example.com/29.jpg,South Korea
31,Ant-Man and the Wasp: Quantumania,5,Sci-Fi,Paul Rudd,Peyton Reed,2023-02-17,2023,124,6.36,88.6,42185072,Flop,https://mcu-posters.example.com/31.jpg,USA
21,Captain Marvel,3,Action,Brie Larson,Anna Boden,2019-03-08,2019,123,6.87,100.0,121473581,Flop,https://mcu-posters.example.com/21.jpg,France
20,Ant-Man and the Wasp,3,Sci-Fi,Paul Rudd,Peyton Reed,2018-07-06,2018,118,7.08,100.0,72029597,Hit,https://mcu-posters.example.com/20.jpg,Canada
28,Doctor Strange in the Multiverse of Madness,4,Fantasy,Benedict Cumberbatch,Sam Raimi,2022-05-06,2022,126,6.86,100.0,98061301,Flop,https://mcu-posters.example.com/28.jpg,Germany
12,Ant-Man,2,Sci-Fi,Paul Rudd,Peyton Reed,2015-07-17,2015,117,7.09,89.3,46324008,Flop,https://mcu-posters.example.com/12.jpg,Australia
24,Black Widow,4,Action,Scarlett Johansson,Cate Shortland,2021-07-09,2021,134,7.01,100.0,38736381,Flop,https://mcu-posters.example.com/24.jpg,China
17,Thor: Ragnarok,3,Fantasy,Chris Hemsworth,Taika Waititi,2017-11-03,2017,130,8.07,100.0,92706359,Hit,https://mcu-posters.example.com/17.jpg,Australia
18,Black Panther,3,Action,Chadwick Boseman,Ryan Coogler,2018-02-16,2018,134,7.46,83.4,112350115,Hit,https://mcu-posters.example.com/18.jpg,India
12,Ant-Man,2,Sci-Fi,Paul Rudd,Peyton Reed,2015-07-17,2015,117,7.35,94.0,48792169,Flop,https://mcu-posters.example.com/12.jpg,UK
16,Spider-Man: Homecoming,3,Action,Tom Holland,Jon Watts,2017-07-07,2017,133,7.05,100.0,95286596,Hit,https://mcu-posters.example.com/16.jpg,Germany
1,Iron Man,1,Action,Robert Downey Jr.,Jon Favreau,2008-05-02,2008,126,7.97,100.0,59881217,Hit,https://mcu-posters.example.com/1.jpg,UK
8,Thor: The Dark World,2,Fantasy,Chris Hemsworth,Alan Taylor,2013-11-08,2013,112,6.64,100.0,74046811,Flop,https://mcu-posters.example.com/8.jpg,China
22,Avengers: Endgame,3,Action,Robert Downey Jr.,Russo Brothers,2019-04-26,2019,181,8.45,99.1,277131752,Hit,https://mcu-posters.example.com/22.jpg,South Korea
26,Eternals,4,Fantasy,Gemma Chan,Chloé Zhao,2021-11-05,2021,156,6.14,92.2,37083780,Flop,https://mcu-posters.example.com/26.jpg,France
18,Black Panther,3,Action,Chadwick Boseman,Ryan Coogler,2018-02-16,2018,134,7.26,91.4,123109552,Hit,https://mcu-posters.example.com/18.jpg,UK
24,Black Widow,4,Action,Scarlett Johansson,Cate Shortland,2021-07-09,2021,134,6.67,100.0,47832190,Flop,https://mcu-posters.example.com/24.jpg,UK
14,Doctor Strange,3,Fantasy,Benedict Cumberbatch,Scott Derrickson,2016-11-04,2016,115,7.51,100.0,72650968,Hit,https://mcu-posters.example.com/14.jpg,France
24,Black Widow,4,Action,Scarlett Johansson,Cate Shortland,2021-07-09,2021,134,6.69,95.4,36151712,Flop,https://mcu-posters.example.com/24.jpg,China
16,Spider-Man: Homecoming,3,Action,Tom Holland,Jon Watts,2017-07-07,2017,133,7.38,100.0,98155362,Hit,https://mcu-posters.example.com/16.jpg,Canada
14,Doctor Strange,3,Fantasy,Benedict Cumberbatch,Scott Derrickson,2016-11-04,2016,115,7.43,97.6,66065709,Hit,https://mcu-posters.example.com/14.jpg,South Korea
24,Black Widow,4,Action,Scarlett Johansson,Cate Shortland,2021-07-09,2021,134,7.01,85.1,32252065,Flop,https://mcu-posters.example.com/24.jpg,USA
33,The Marvels,5,Action,Brie Larson,Nia DaCosta,2023-11-10,2023,105,6.04,93.3,19218967,Flop,https://mcu-posters.example.com/33.jpg,Australia
32,Guardians of the Galaxy Vol. 3,5,Sci-Fi,Chris Pratt,James Gunn,2023-05-05,2023,150,8.42,100.0,87601648,Hit,https://mcu-posters.example.com/32.jpg,Australia
8,Thor: The Dark World,2,Fantasy,Chris Hemsworth,Alan Taylor,2013-11-08,2013,112,6.58,97.0,62468553,Flop,https://mcu-posters.example.com/8.jpg,South Korea
21,Captain Marvel,3,Action,Brie Larson,Anna Boden,2019-03-08,2019,123,6.63,100.0,130451412,Flop,https://mcu-posters.example.com/21.jpg,Canada
21,Captain Marvel,3,Action,Brie Larson,Anna Boden,2019-03-08,2019,123,6.97,100.0,134551282,Flop,https://mcu-posters.example.com/21.jpg,Canada
15,Guardians of the Galaxy Vol. 2,3,Sci-Fi,Chris Pratt,James Gunn,2017-05-05,2017,136,7.31,100.0,105257467,Hit,https://mcu-posters.example.com/15.jpg,Canada
18,Black Panther,3,Action,Chadwick Boseman,Ryan Coogler,2018-02-16,2018,134,7.08,100.0,154026302,Hit,https://mcu-posters.example.com/18.jpg,Australia
17,Thor: Ragnarok,3,Fantasy,Chris Hemsworth,Taika Waititi,2017-11-03,2017,130,8.17,64.1,54701796,Hit,https://mcu-posters.example.com/17.jpg,Canada
7,Iron Man 3,2,Action,Robert Downey Jr.,Shane Black,2013-05-03,2013,130,7.39,99.9,121383324,Hit,https://mcu-posters.example.com/7.jpg,Australia
23,Spider-Man: Far From Home,3,Action,Tom Holland,Jon Watts,2019-07-02,2019,129,7.41,100.0,114762380,Hit,https://mcu-posters.example.com/23.jpg,South Korea
28,Doctor Strange in the Multiverse of Madness,4,Fantasy,Benedict Cumberbatch,Sam Raimi,2022-05-06,2022,126,6.94,100.0,116954602,Flop,https://mcu-posters.example.com/28.jpg,China
28,Doctor Strange in the Multiverse of Madness,4,Fantasy,Benedict Cumberbatch,Sam Raimi,2022-05-06,2022,126,6.87,92.9,88688459,Flop,https://mcu-posters.example.com/28.jpg,Canada
1,Iron Man,1,Action,Robert Downey Jr.,Jon Favreau,2008-05-02,2008,126,7.05,100.0,59883278,Hit,https://mcu-posters.example.com/1.jpg,South Korea
13,Captain America: Civil War,3,Action,Chris Evans,Russo Brothers,2016-05-06,2016,147,8.21,100.0,123793663,Hit,https://mcu-posters.example.com/13.jpg,Australia
24,Black Widow,4,Action,Scarlett Johansson,Cate Shortland,2021-07-09,2021,134,6.57,99.3,37621498,Flop,https://mcu-posters.example.com/24.jpg,USA
1,Iron Man,1,Action,Robert Downey Jr.,Jon Favreau,2008-05-02,2008,126,8.42,100.0,61902659,Hit,https://mcu-posters.example.com/1.jpg,Japan
17,Thor: Ragnarok,3,Fantasy,Chris Hemsworth,Taika Waititi,2017-11-03,2017,130,7.96,100.0,91410386,Hit,https://mcu-posters.example.com/17.jpg,China
21,Captain Marvel,3,Action,Brie Larson,Anna Boden,2019-03-08,2019,123,6.48,94.1,106191399,Flop,https://mcu-posters.example.com/21.jpg,Germany
3,Iron Man 2,1,Action,Robert Downey Jr.,Jon Favreau,2010-05-07,2010,124,6.91,100.0,62518743,Flop,https://mcu-posters.example.com/3.jpg,India
34,Deadpool & Wolverine,5,Action,Ryan Reynolds,Shawn Levy,2024-07-26,2024,127,7.68,71.0,92324103,Hit,https://mcu-posters.example.com/34.jpg,Canada
19,Avengers: Infinity War,3,Action,Robert Downey Jr.,Russo Brothers,2018-04-27,2018,149,8.32,100.0,240400217,Hit,https://mcu-posters.example.com/19.jpg,USA
31,Ant-Man and the Wasp: Quantumania,5,Sci-Fi,Paul Rudd,Peyton Reed,2023-02-17,2023,124,6.58,63.2,30065404,Flop,https://mcu-posters.example.com/31.jpg,Germany
11,Avengers: Age of Ultron,2,Action,Robert Downey Jr.,Joss Whedon,2015-05-01,2015,141,7.16,86.6,121711446,Hit,https://mcu-posters.example.com/11.jpg,Germany
25,Shang-Chi,4,Action,Simu Liu,Destin Cretton,2021-09-03,2021,132,7.18,100.0,50083406,Hit,https://mcu-posters.example.com/25.jpg,Canada
24,Black Widow,4,Action,Scarlett Johansson,Cate Shortland,2021-07-09,2021,134,6.77,70.5,26700774,Flop,https://mcu-posters.example.com/24.jpg,China
34,Deadpool & Wolverine,5,Action,Ryan Reynolds,Shawn Levy,2024-07-26,2024,127,7.76,100.0,145538422,Hit,https://mcu-posters.example.com/34.jpg,South Korea
12,Ant-Man,2,Sci-Fi,Paul Rudd,Peyton Reed,2015-07-17,2015,117,6.95,98.2,50943660,Flop,https://mcu-posters.example.com/12.jpg,France
13,Captain America: Civil War,3,Action,Chris Evans,Russo Brothers,2016-05-06,2016,147,7.7,85.1,98083457,Hit,https://mcu-posters.example.com/13.jpg,South Korea
2,The Incredible Hulk,1,Action,Edward Norton,Louis Leterrier,2008-06-13,2008,112,6.63,100.0,28968504,Flop,https://mcu-posters.example.com/2.jpg,Japan
11,Avengers: Age of Ultron,2,Action,Robert Downey Jr.,Joss Whedon,2015-05-01,2015,141,7.8,100.0,161997538,Hit,https://mcu-posters.example.com/11.jpg,China
33,The Marvels,5,Action,Brie Larson,Nia DaCosta,2023-11-10,2023,105,5.12,100.0,23339508,Flop,https://mcu-posters.example.com/33.jpg,South Korea
14,Doctor Strange,3,Fantasy,Benedict Cumberbatch,Scott Derrickson,2016-11-04,2016,115,7.76,95.7,64818234,Hit,https://mcu-posters.example.com/14.jpg,Japan
2,The Incredible Hulk,1,Action,Edward Norton,Louis Leterrier,2008-06-13,2008,112,6.11,98.2,25926602,Flop,https://mcu-posters.example.com/2.jpg,Germany
4,Thor,1,Fantasy,Chris Hemsworth,Kenneth Branagh,2011-05-06,2011,115,6.32,91.7,41182421,Flop,https://mcu-posters.example.com/4.jpg,China
23,Spider-Man: Far From Home,3,Action,Tom Holland,Jon Watts,2019-07-02,2019,129,7.19,95.8,108488124,Hit,https://mcu-posters.example.com/23.jpg,Germany
9,Captain America: The Winter Soldier,2,Action,Chris Evans,Russo Brothers,2014-04-04,2014,136,8.05,94.6,67537482,Hit,https://mcu-posters.example.com/9.jpg,Canada
27,Spider-Man: No Way Home,4,Action,Tom Holland,Jon Watts,2021-12-17,2021,148,7.98,80.0,153735669,Hit,https://mcu-posters.example.com/27.jpg,Canada
13,Captain America: Civil War,3,Action,Chris Evans,Russo Brothers,2016-05-06,2016,147,8.12,82.9,95553218,Hit,https://mcu-posters.example.com/13.jpg,UK
27,Spider-Man: No Way Home,4,Action,Tom Holland,Jon Watts,2021-12-17,2021,148,8.31,100.0,224696600,Hit,https://mcu-posters.example.com/27.jpg,South Korea
24,Black Widow,4,Action,Scarlett Johansson,Cate Shortland,2021-07-09,2021,134,6.34,100.0,39652626,Flop,https://mcu-posters.example.com/24.jpg,USA
5,Captain America: The First Avenger,1,Action,Chris Evans,Joe Johnston,2011-07-22,2011,124,6.56,100.0,38105498,Flop,https://mcu-posters.example.com/5.jpg,UK
24,Black Widow,4,Action,Scarlett Johansson,Cate Shortland,2021-07-09,2021,134,6.6,100.0,38134187,Flop,https://mcu-posters.example.com/24.jpg,Australia
9,Captain America: The Winter Soldier,2,Action,Chris Evans,Russo Brothers,2014-04-04,2014,136,7.71,91.1,65036472,Hit,https://mcu-posters.example.com/9.jpg,South Korea
2,The Incredible Hulk,1,Action,Edward Norton,Louis Leterrier,2008-06-13,2008,112,7.13,100.0,29081957,Flop,https://mcu-posters.example.com/2.jpg,Australia
20,Ant-Man and the Wasp,3,Sci-Fi,Paul Rudd,Peyton Reed,2018-07-06,2018,118,7.68,100.0,67340689,Hit,https://mcu-posters.example.com/20.jpg,UK
19,Avengers: Infinity War,3,Action,Robert Downey Jr.,Russo Brothers,2018-04-27,2018,149,8.94,100.0,210972417,Hit,https://mcu-posters.example.com/19.jpg,South Korea
31,Ant-Man and the Wasp: Quantumania,5,Sci-Fi,Paul Rudd,Peyton Reed,2023-02-17,2023,124,6.17,100.0,50710070,Flop,https://mcu-posters.example.com/31.jpg,China
25,Shang-Chi,4,Action,Simu Liu,Destin Cretton,2021-09-03,2021,132,7.49,97.5,42109882,Flop,https://mcu-posters.example.com/25.jpg,Germany
33,The Marvels,5,Action,Brie Larson,Nia DaCosta,2023-11-10,2023,105,5.17,100.0,21933577,Flop,https://mcu-posters.example.com/33.jpg,Japan
14,Doctor Strange,3,Fantasy,Benedict Cumberbatch,Scott Derrickson,2016-11-04,2016,115,7.05,100.0,74809048,Hit,https://mcu-posters.example.com/14.jpg,South Korea
6,The Avengers,1,Action,Robert Downey Jr.,Joss Whedon,2012-05-04,2012,143,8.18,100.0,167876189,Hit,https://mcu-posters.example.com/6.jpg,Australia
29,Thor: Love and Thunder,4,Fantasy,Chris Hemsworth,Taika Waititi,2022-07-08,2022,119,5.94,100.0,92202221,Flop,https://mcu-posters.example.com/29.jpg,France
31,Ant-Man and the Wasp: Quantumania,5,Sci-Fi,Paul Rudd,Peyton Reed,2023-02-17,2023,124,6.43,85.2,40552087,Flop,https://mcu-posters.example.com/31.jpg,USA
34,Deadpool & Wolverine,5,Action,Ryan Reynolds,Shawn Levy,2024-07-26,2024,127,7.55,83.9,109040634,Hit,https://mcu-posters.example.com/34.jpg,USA
22,Avengers: Endgame,3,Action,Robert Downey Jr.,Russo Brothers,2019-04-26,2019,181,8.39,100.0,288452564,Hit,https://mcu-posters.example.com/22.jpg,Australia
33,The Marvels,5,Action,Brie Larson,Nia DaCosta,2023-11-10,2023,105,5.76,100.0,21080047,Flop,https://mcu-posters.example.com/33.jpg,Canada
5,Captain America: The First Avenger,1,Action,Chris Evans,Joe Johnston,2011-07-22,2011,124,6.88,100.0,40015372,Flop,https://mcu-posters.example.com/5.jpg,Canada
10,Guardians of the Galaxy,2,Sci-Fi,Chris Pratt,James Gunn,2014-08-01,2014,121,7.98,100.0,77858337,Hit,https://mcu-posters.example.com/10.jpg,Australia
25,Shang-Chi,4,Action,Simu Liu,Destin Cretton,2021-09-03,2021,132,6.98,100.0,43428577,Flop,https://mcu-posters.example.com/25.jpg,China
29,Thor: Love and Thunder,4,Fantasy,Chris Hemsworth,Taika Waititi,2022-07-08,2022,119,6.51,100.0,84622845,Flop,https://mcu-posters.example.com/29.jpg,China
13,Captain America: Civil War,3,Action,Chris Evans,Russo Brothers,2016-05-06,2016,147,7.97,100.0,126324338,Hit,https://mcu-posters.example.com/13.jpg,South Korea
25,Shang-Chi,4,Action,Simu Liu,Destin Cretton,2021-09-03,2021,132,6.98,85.1,36780904,Flop,https://mcu-posters.example.com/25.jpg,India
19,Avengers: Infinity War,3,Action,Robert Downey Jr.,Russo Brothers,2018-04-27,2018,149,8.41,100.0,230325026,Hit,https://mcu-posters.example.com/19.jpg,China
8,Thor: The Dark World,2,Fantasy,Chris Hemsworth,Alan Taylor,2013-11-08,2013,112,6.86,100.0,66037682,Flop,https://mcu-posters.example.com/8.jpg,Canada
21,Captain Marvel,3,Action,Brie Larson,Anna Boden,2019-03-08,2019,123,6.99,100.0,117149332,Flop,https://mcu-posters.example.com/21.jpg,Japan
10,Guardians of the Galaxy,2,Sci-Fi,Chris Pratt,James Gunn,2014-08-01,2014,121,7.43,98.6,76193509,Hit,https://mcu-posters.example.com/10.jpg,Canada
10,Guardians of the Galaxy,2,Sci-Fi,Chris Pratt,James Gunn,2014-08-01,2014,121,8.17,100.0,85282061,Hit,https://mcu-posters.example.com/10.jpg,USA
14,Doctor Strange,3,Fantasy,Benedict Cumberbatch,Scott Derrickson,2016-11-04,2016,115,7.15,80.6,54552884,Hit,https://mcu-posters.example.com/14.jpg,India
27,Spider-Man: No Way Home,4,Action,Tom Holland,Jon Watts,2021-12-17,2021,148,8.54,100.0,217543393,Hit,https://mcu-posters.example.com/27.jpg,India
18,Black Panther,3,Action,Chadwick Boseman,Ryan Coogler,2018-02-16,2018,134,7.43,60.0,80881141,Hit,https://mcu-posters.example.com/18.jpg,Canada
25,Shang-Chi,4,Action,Simu Liu,Destin Cretton,2021-09-03,2021,132,7.42,96.7,41770211,Flop,https://mcu-posters.example.com/25.jpg,UK
14,Doctor Strange,3,Fantasy,Benedict Cumberbatch,Scott Derrickson,2016-11-04,2016,115,7.27,100.0,69033126,Hit,https://mcu-posters.example.com/14.jpg,Germany
4,Thor,1,Fantasy,Chris Hemsworth,Kenneth Branagh,2011-05-06,2011,115,6.79,100.0,49295734,Flop,https://mcu-posters.example.com/4.jpg,South Korea
5,Captain America: The First Avenger,1,Action,Chris Evans,Joe Johnston,2011-07-22,2011,124,7.19,100.0,41145921,Flop,https://mcu-posters.example.com/5.jpg,Germany
25,Shang-Chi,4,Action,Simu Liu,Destin Cretton,2021-09-03,2021,132,7.15,86.9,37548409,Flop,https://mcu-posters.example.com/25.jpg,USA
28,Doctor Strange in the Multiverse of Madness,4,Fantasy,Benedict Cumberbatch,Sam Raimi,2022-05-06,2022,126,7.35,100.0,97128115,Hit,https://mcu-posters.example.com/28.jpg,France
13,Captain America: Civil War,3,Action,Chris Evans,Russo Brothers,2016-05-06,2016,147,7.68,91.1,105049097,Hit,https://mcu-posters.example.com/13.jpg,France
17,Thor: Ragnarok,3,Fantasy,Chris Hemsworth,Taika Waititi,2017-11-03,2017,130,8.1,100.0,89512934,Hit,https://mcu-posters.example.com/17.jpg,China
5,Captain America: The First Avenger,1,Action,Chris Evans,Joe Johnston,2011-07-22,2011,124,6.91,100.0,39924668,Flop,https://mcu-posters.example.com/5.jpg,USA
25,Shang-Chi,4,Action,Simu Liu,Destin Cretton,2021-09-03,2021,132,7.5,95.4,41220237,Flop,https://mcu-posters.example.com/25.jpg,Germany
13,Captain America: Civil War,3,Action,Chris Evans,Russo Brothers,2016-05-06,2016,147,8.36,52.0,59946143,Hit,https://mcu-posters.example.com/13.jpg,Germany
10,Guardians of the Galaxy,2,Sci-Fi,Chris Pratt,James Gunn,2014-08-01,2014,121,8.05,97.2,75145580,Hit,https://mcu-posters.example.com/10.jpg,France
10,Guardians of the Galaxy,2,Sci-Fi,Chris Pratt,James Gunn,2014-08-01,2014,121,7.78,100.0,101642308,Hit,https://mcu-posters.example.com/10.jpg,UK
25,Shang-Chi,4,Action,Simu Liu,Destin Cretton,2021-09-03,2021,132,7.62,100.0,58312122,Hit,https://mcu-posters.example.com/25.jpg,Canada
34,Deadpool & Wolverine,5,Action,Ryan Reynolds,Shawn Levy,2024-07-26,2024,127,8.09,100.0,138707529,Hit,https://mcu-posters.example.com/34.jpg,Japan
1,Iron Man,1,Action,Robert Downey Jr.,Jon Favreau,2008-05-02,2008,126,7.41,87.4,51115969,Hit,https://mcu-posters.example.com/1.jpg,India
12,Ant-Man,2,Sci-Fi,Paul Rudd,Peyton Reed,2015-07-17,2015,117,7.63,82.3,42710090,Flop,https://mcu-posters.example.com/12.jpg,South Korea
33,The Marvels,5,Action,Brie Larson,Nia DaCosta,2023-11-10,2023,105,5.1,86.0,17709083,Flop,https://mcu-posters.example.com/33.jpg,China
32,Guardians of the Galaxy Vol. 3,5,Sci-Fi,Chris Pratt,James Gunn,2023-05-05,2023,150,8.17,98.8,83494661,Hit,https://mcu-posters.example.com/32.jpg,UK
4,Thor,1,Fantasy,Chris Hemsworth,Kenneth Branagh,2011-05-06,2011,115,7.18,100.0,45160316,Flop,https://mcu-posters.example.com/4.jpg,Australia
27,Spider-Man: No Way Home,4,Action,Tom Holland,Jon Watts,2021-12-17,2021,148,8.37,100.0,225381710,Hit,https://mcu-posters.example.com/27.jpg,Australia
1,Iron Man,1,Action,Robert Downey Jr.,Jon Favreau,2008-05-02,2008,126,7.74,97.7,57148186,Hit,https://mcu-posters.example.com/1.jpg,China
25,Shang-Chi,4,Action,Simu Liu,Destin Cretton,2021-09-03,2021,132,7.48,100.0,48194813,Flop,https://mcu-posters.example.com/25.jpg,France
22,Avengers: Endgame,3,Action,Robert Downey Jr.,Russo Brothers,2019-04-26,2019,181,8.79,87.1,243586540,Hit,https://mcu-posters.example.com/22.jpg,Japan
12,Ant-Man,2,Sci-Fi,Paul Rudd,Peyton Reed,2015-07-17,2015,117,7.5,100.0,53940940,Hit,https://mcu-posters.example.com/12.jpg,China
3,Iron Man 2,1,Action,Robert Downey Jr.,Jon Favreau,2010-05-07,2010,124,7.24,94.1,58636586,Hit,https://mcu-posters.example.com/3.jpg,France
25,Shang-Chi,4,Action,Simu Liu,Destin Cretton,2021-09-03,2021,132,7.9,76.2,32926878,Flop,https://mcu-posters.example.com/25.jpg,France
20,Ant-Man and the Wasp,3,Sci-Fi,Paul Rudd,Peyton Reed,2018-07-06,2018,118,6.59,70.9,44110627,Flop,https://mcu-posters.example.com/20.jpg,UK
9,Captain America: The Winter Soldier,2,Action,Chris Evans,Russo Brothers,2014-04-04,2014,136,7.54,100.0,74097101,Hit,https://mcu-posters.example.com/9.jpg,Australia
21,Captain Marvel,3,Action,Brie Larson,Anna Boden,2019-03-08,2019,123,6.64,95.1,107244624,Flop,https://mcu-posters.example.com/21.jpg,Canada
34,Deadpool & Wolverine,5,Action,Ryan Reynolds,Shawn Levy,2024-07-26,2024,127,8.0,88.3,114730029,Hit,https://mcu-posters.example.com/34.jpg,Germany
1,Iron Man,1,Action,Robert Downey Jr.,Jon Favreau,2008-05-02,2008,126,8.17,99.3,58073870,Hit,https://mcu-posters.example.com/1.jpg,Germany
33,The Marvels,5,Action,Brie Larson,Nia DaCosta,2023-11-10,2023,105,5.47,100.0,20847730,Flop,https://mcu-posters.example.com/33.jpg,Germany
25,Shang-Chi,4,Action,Simu Liu,Destin Cretton,2021-09-03,2021,132,6.85,100.0,48218553,Flop,https://mcu-posters.example.com/25.jpg,USA
34,Deadpool & Wolverine,5,Action,Ryan Reynolds,Shawn Levy,2024-07-26,2024,127,7.42,61.3,79656086,Hit,https://mcu-posters.example.com/34.jpg,UK
6,The Avengers,1,Action,Robert Downey Jr.,Joss Whedon,2012-05-04,2012,143,8.12,94.8,144072856,Hit,https://mcu-posters.example.com/6.jpg,USA
30,Black Panther: Wakanda Forever,4,Action,Letitia Wright,Ryan Coogler,2022-11-11,2022,161,6.7,59.9,51481862,Flop,https://mcu-posters.example.com/30.jpg,UK
19,Avengers: Infinity War,3,Action,Robert Downey Jr.,Russo Brothers,2018-04-27,2018,149,8.44,94.7,193907369,Hit,https://mcu-posters.example.com/19.jpg,France
12,Ant-Man,2,Sci-Fi,Paul Rudd,Peyton Reed,2015-07-17,2015,117,8.08,71.4,37049474,Flop,https://mcu-posters.example.com/12.jpg,Australia
26,Eternals,4,Fantasy,Gemma Chan,Chloé Zhao,2021-11-05,2021,156,5.93,100.0,40396017,Flop,https://mcu-posters.example.com/26.jpg,USA
16,Spider-Man: Homecoming,3,Action,Tom Holland,Jon Watts,2017-07-07,2017,133,7.85,100.0,89708625,Hit,https://mcu-posters.example.com/16.jpg,Japan
33,The Marvels,5,Action,Brie Larson,Nia DaCosta,2023-11-10,2023,105,5.15,80.7,16624253,Flop,https://mcu-posters.example.com/33.jpg,USA
33,The Marvels,5,Action,Brie Larson,Nia DaCosta,2023-11-10,2023,105,5.59,98.2,20235256,Flop,https://mcu-posters.example.com/33.jpg,China
33,The Marvels,5,Action,Brie Larson,Nia DaCosta,2023-11-10,2023,105,6.04,100.0,22792060,Flop,https://mcu-posters.example.com/33.jpg,India
17,Thor: Ragnarok,3,Fantasy,Chris Hemsworth,Taika Waititi,2017-11-03,2017,130,7.48,100.0,95391810,Hit,https://mcu-posters.example.com/17.jpg,India
14,Doctor Strange,3,Fantasy,Benedict Cumberbatch,Scott Derrickson,2016-11-04,2016,115,7.26,83.9,56823570,Hit,https://mcu-posters.example.com/14.jpg,South Korea
9,Captain America: The Winter Soldier,2,Action,Chris Evans,Russo Brothers,2014-04-04,2014,136,7.88,100.0,79728904,Hit,https://mcu-posters.example.com/9.jpg,UK
13,Captain America: Civil War,3,Action,Chris Evans,Russo Brothers,2016-05-06,2016,147,7.97,100.0,137118282,Hit,https://mcu-posters.example.com/13.jpg,Canada
28,Doctor Strange in the Multiverse of Madness,4,Fantasy,Benedict Cumberbatch,Sam Raimi,2022-05-06,2022,126,6.84,90.6,86511475,Flop,https://mcu-posters.example.com/28.jpg,South Korea
32,Guardians of the Galaxy Vol. 3,5,Sci-Fi,Chris Pratt,James Gunn,2023-05-05,2023,150,8.19,78.1,65976479,Hit,https://mcu-posters.example.com/32.jpg,Japan
14,Doctor Strange,3,Fantasy,Benedict Cumberbatch,Scott Derrickson,2016-11-04,2016,115,7.87,90.6,61342362,Hit,https://mcu-posters.example.com/14.jpg,Germany
15,Guardians of the Galaxy Vol. 2,3,Sci-Fi,Chris Pratt,James Gunn,2017-05-05,2017,136,8.18,100.0,94070844,Hit,https://mcu-posters.example.com/15.jpg,UK
5,Captain America: The First Avenger,1,Action,Chris Evans,Joe Johnston,2011-07-22,2011,124,7.02,100.0,39329867,Flop,https://mcu-posters.example.com/5.jpg,Germany
